obra,entidad_norm,tipo,frecuencia
CELC_MVLL,ambrosio,PER,798
CELC_MVLL,santiago,PER,776
CELC_MVLL,amalia,PER,621
CELC_MVLL,queta,PER,407
CELC_MVLL,zavalita,PER,376
CELC_MVLL,cayo,PER,336
CELC_MVLL,ludovico,PER,321
CELC_MVLL,fermín,PER,285
CELC_MVLL,carlitos,PER,271
CELC_MVLL,chispas,PER,234
CELC_MVLL,bermúdez,PER,227
CELC_MVLL,lozano,PER,197
CELC_MVLL,don,PER,196
CELC_MVLL,teté,PER,174
CELC_MVLL,trifulcio,PER,173
CELC_MVLL,popeye,PER,172
CELC_MVLL,aída,PER,149
CELC_MVLL,becerrita,PER,130
CELC_MVLL,ana,PER,127
CELC_MVLL,hipólito,PER,124
CELC_MVLL,espina,PER,111
CELC_MVLL,jacobo,PER,108
CELC_MVLL,lima,LOC,107
CELC_MVLL,hortensia,PER,106
CELC_MVLL,landa,PER,106
CELC_MVLL,odría,PER,101
CELC_MVLL,presidente,PER,100
CELC_MVLL,paredes,PER,93
CELC_MVLL,trinidad,PER,91
CELC_MVLL,washington,PER,79
CELC_MVLL,carlota,PER,77
CELC_MVLL,zoila,PER,73
CELC_MVLL,ivonne,PER,69
CELC_MVLL,molina,PER,69
CELC_MVLL,periquito,PER,66
CELC_MVLL,robertito,PER,64
CELC_MVLL,cayo bermúdez,PER,59
CELC_MVLL,arequipa,LOC,58
CELC_MVLL,gertrudis,PER,57
CELC_MVLL,quetita,PER,57
CELC_MVLL,alcibíades,PER,52
CELC_MVLL,téllez,PER,50
CELC_MVLL,perú,LOC,49
CELC_MVLL,pucallpa,LOC,49
CELC_MVLL,símula,PER,48
CELC_MVLL,héctor,PER,47
CELC_MVLL,hilario,PER,46
CELC_MVLL,norwin,PER,46
CELC_MVLL,san marcos,LOC,46
CELC_MVLL,arispe,PER,45
CELC_MVLL,solórzano,PER,45
CELC_MVLL,don fermín,PER,44
CELC_MVLL,la crónica,ORG,44
CELC_MVLL,teniente,PER,41
CELC_MVLL,arévalo,PER,39
CELC_MVLL,coalición,ORG,39
CELC_MVLL,serrano,PER,39
CELC_MVLL,arbeláez,PER,38
CELC_MVLL,llerena,PER,38
CELC_MVLL,malvina,PER,38
CELC_MVLL,urondo,PER,38
CELC_MVLL,chincha,LOC,37
CELC_MVLL,musa,PER,37
CELC_MVLL,doña lupe,PER,36
CELC_MVLL,general,PER,36
CELC_MVLL,martínez,PER,36
CELC_MVLL,buitre,PER,34
CELC_MVLL,emilio,PER,32
CELC_MVLL,tío clodomiro,PER,32
CELC_MVLL,amalita hortensia,PER,29
CELC_MVLL,cayo mierda,PER,28
CELC_MVLL,prefecto,PER,28
CELC_MVLL,don hilario,PER,27
CELC_MVLL,ejército,ORG,27
CELC_MVLL,llaque,PER,27
CELC_MVLL,san miguel,LOC,27
CELC_MVLL,clodomiro,PER,26
CELC_MVLL,lama,PER,26
CELC_MVLL,ministerio,ORG,26
CELC_MVLL,ministro,PER,26
CELC_MVLL,miraflores,LOC,26
CELC_MVLL,rosa,PER,26
CELC_MVLL,zavala,PER,26
CELC_MVLL,ferro,PER,25
CELC_MVLL,rosario,PER,25
CELC_MVLL,ancón,LOC,24
CELC_MVLL,dios,MISC,24
CELC_MVLL,universidad,ORG,24
CELC_MVLL,apra,ORG,23
CELC_MVLL,batuque,PER,23
CELC_MVLL,ica,LOC,23
CELC_MVLL,vallejo,PER,23
CELC_MVLL,cary,PER,22
CELC_MVLL,emilio arévalo,PER,22
CELC_MVLL,lucía,PER,22
CELC_MVLL,bola de oro,PER,21
CELC_MVLL,darío,PER,21
CELC_MVLL,lucas,PER,21
CELC_MVLL,calancha,PER,20
CELC_MVLL,federación,ORG,20
CELC_MVLL,paqueta,PER,20
CELC_MVLL,partido,ORG,20
CELC_MVLL,plaza,LOC,20
CELC_MVLL,prefectura,ORG,20
CELC_MVLL,ruperto,PER,20
CELC_MVLL,melquíades,PER,19
CELC_MVLL,tomasa,PER,19
CELC_MVLL,túmula,PER,19
CELC_MVLL,palacio,LOC,18
CELC_MVLL,plaza de armas,LOC,18
CELC_MVLL,china,PER,17
CELC_MVLL,doctor,PER,17
CELC_MVLL,tallio,PER,17
CELC_MVLL,colmena,LOC,16
CELC_MVLL,fracción,ORG,16
CELC_MVLL,tingo maría,LOC,16
CELC_MVLL,cajamarca,LOC,15
CELC_MVLL,chamorro,PER,15
CELC_MVLL,la crónica,LOC,15
CELC_MVLL,madama,PER,15
CELC_MVLL,san marcos,MISC,15
CELC_MVLL,don cayo,PER,14
CELC_MVLL,lora,PER,14
CELC_MVLL,lupe,PER,14
CELC_MVLL,mirones,LOC,14
CELC_MVLL,montagne,PER,14
CELC_MVLL,pantaleón,PER,14
CELC_MVLL,plaza san martín,LOC,14
CELC_MVLL,anita,PER,13
CELC_MVLL,bustamante,PER,13
CELC_MVLL,derecho,MISC,13
CELC_MVLL,lucy,PER,13
CELC_MVLL,mayor,PER,13
CELC_MVLL,méxico,LOC,13
CELC_MVLL,pancras,PER,13
CELC_MVLL,saldívar,PER,13
CELC_MVLL,heredia,PER,12
CELC_MVLL,la prensa,ORG,12
CELC_MVLL,pereda,PER,12
CELC_MVLL,rita,PER,12
CELC_MVLL,ada rosa,PER,11
CELC_MVLL,ansa,ORG,11
CELC_MVLL,barranco,LOC,11
CELC_MVLL,católica,ORG,11
CELC_MVLL,china,ORG,11
CELC_MVLL,gertrudis lama,PER,11
CELC_MVLL,ministro,MISC,11
CELC_MVLL,remigio saldívar,PER,11
CELC_MVLL,rímac,LOC,11
CELC_MVLL,trinidad lópez,PER,11
CELC_MVLL,trujillo,LOC,11
CELC_MVLL,amalita,PER,10
CELC_MVLL,bim bam búm,MISC,10
CELC_MVLL,cahuide,PER,10
CELC_MVLL,embajador,PER,10
CELC_MVLL,ferrito,PER,10
CELC_MVLL,gobierno,ORG,10
CELC_MVLL,la catedral,LOC,10
CELC_MVLL,richard,PER,10
CELC_MVLL,san marcos,ORG,10
CELC_MVLL,alvarado,PER,9
CELC_MVLL,becerra,PER,9
CELC_MVLL,casita de san miguel,LOC,9
CELC_MVLL,chaclacayo,LOC,9
CELC_MVLL,leoncio paniagua,PER,9
CELC_MVLL,limoncillo,LOC,9
CELC_MVLL,ludovico pantoja,PER,9
CELC_MVLL,mercado,LOC,9
CELC_MVLL,parque universitario,LOC,9
CELC_MVLL,politzer,PER,9
CELC_MVLL,polla,MISC,9
CELC_MVLL,ataúdes limbo,MISC,8
CELC_MVLL,bar,LOC,8
CELC_MVLL,cuzco,LOC,8
CELC_MVLL,la crónica,MISC,8
CELC_MVLL,partido restaurador,ORG,8
CELC_MVLL,pedro flores,PER,8
CELC_MVLL,peralta,PER,8
CELC_MVLL,revolución,MISC,8
CELC_MVLL,señora zoila,PER,8
CELC_MVLL,surquillo,LOC,8
CELC_MVLL,tijero,PER,8
CELC_MVLL,atanasio,PER,7
CELC_MVLL,bolivia,LOC,7
CELC_MVLL,cahuide,LOC,7
CELC_MVLL,chorrillos,LOC,7
CELC_MVLL,coca-colas,MISC,7
CELC_MVLL,comité,ORG,7
CELC_MVLL,embajada,ORG,7
CELC_MVLL,inocencia,PER,7
CELC_MVLL,jesús maría,LOC,7
CELC_MVLL,malecón,LOC,7
CELC_MVLL,martha,PER,7
CELC_MVLL,maternidad,MISC,7
CELC_MVLL,ministro de guerra,PER,7
CELC_MVLL,porvenir,MISC,7
CELC_MVLL,tío,PER,7
CELC_MVLL,zavalita,LOC,7
CELC_MVLL,zoilita,PER,7
CELC_MVLL,ave,PER,6
CELC_MVLL,avenida brasil,LOC,6
CELC_MVLL,batuque,MISC,6
CELC_MVLL,cahuide,ORG,6
CELC_MVLL,camino,PER,6
CELC_MVLL,centros federados,ORG,6
CELC_MVLL,chiclayo,LOC,6
CELC_MVLL,club nacional,ORG,6
CELC_MVLL,comité de recepción,ORG,6
CELC_MVLL,estado,ORG,6
CELC_MVLL,haya de la torre,PER,6
CELC_MVLL,hinostroza,PER,6
CELC_MVLL,libertad,MISC,6
CELC_MVLL,matías,PER,6
CELC_MVLL,melequías,PER,6
CELC_MVLL,ministro de gobierno,PER,6
CELC_MVLL,municipalidad,ORG,6
CELC_MVLL,odría,LOC,6
CELC_MVLL,pereira,PER,6
CELC_MVLL,pinto,PER,6
CELC_MVLL,prado,PER,6
CELC_MVLL,señora rosario,PER,6
CELC_MVLL,teté,MISC,6
CELC_MVLL,agua dulce,LOC,5
CELC_MVLL,ancón,PER,5
CELC_MVLL,avenida arequipa,LOC,5
CELC_MVLL,avenida argentina,LOC,5
CELC_MVLL,belaúnde,PER,5
CELC_MVLL,callao,LOC,5
CELC_MVLL,calle comercio,LOC,5
CELC_MVLL,castelano,PER,5
CELC_MVLL,católica,MISC,5
CELC_MVLL,coca-cola,MISC,5
CELC_MVLL,comandante,PER,5
CELC_MVLL,doña catalina,PER,5
CELC_MVLL,doña lucía,PER,5
CELC_MVLL,el rayo de la montaña,MISC,5
CELC_MVLL,españa,LOC,5
CELC_MVLL,estados unidos,ORG,5
CELC_MVLL,forcito,ORG,5
CELC_MVLL,grocio prado,LOC,5
CELC_MVLL,huamán,PER,5
CELC_MVLL,itipaya,PER,5
CELC_MVLL,la maison de santé,LOC,5
CELC_MVLL,larco,LOC,5
CELC_MVLL,mercado,MISC,5
CELC_MVLL,milton,PER,5
CELC_MVLL,monmartre,LOC,5
CELC_MVLL,negro-negro,MISC,5
CELC_MVLL,ochoa,PER,5
CELC_MVLL,paseo colón,LOC,5
CELC_MVLL,pedrito aguirre,PER,5
CELC_MVLL,petit thouars,LOC,5
CELC_MVLL,poncio,PER,5
CELC_MVLL,portal,LOC,5
CELC_MVLL,puente del ejército,LOC,5
CELC_MVLL,regatas,LOC,5
CELC_MVLL,santiago,LOC,5
CELC_MVLL,santos vivero,PER,5
CELC_MVLL,subprefecto,PER,5
CELC_MVLL,teatro municipal,LOC,5
CELC_MVLL,transportes morales,ORG,5
CELC_MVLL,tumbes,LOC,5
CELC_MVLL,universidad,LOC,5
CELC_MVLL,yarinacocha,LOC,5
CELC_MVLL,última hora,ORG,5
CELC_MVLL,alfonso ugarte,LOC,4
CELC_MVLL,anduvia,PER,4
CELC_MVLL,avenida tacna,LOC,4
CELC_MVLL,bar zela,LOC,4
CELC_MVLL,batuquito,PER,4
CELC_MVLL,buenos aires,LOC,4
CELC_MVLL,camaná,LOC,4
CELC_MVLL,carmincha,PER,4
CELC_MVLL,carrillo,PER,4
CELC_MVLL,centros,ORG,4
CELC_MVLL,chincha,PER,4
CELC_MVLL,chino molina,PER,4
CELC_MVLL,chispas,MISC,4
CELC_MVLL,conversación en la catedral,MISC,4
CELC_MVLL,dios,PER,4
CELC_MVLL,dirección de gobierno,ORG,4
CELC_MVLL,director,PER,4
CELC_MVLL,don emilio arévalo,PER,4
CELC_MVLL,el comercio,ORG,4
CELC_MVLL,europa,LOC,4
CELC_MVLL,fermín zavala,PER,4
CELC_MVLL,guatemala,LOC,4
CELC_MVLL,hernández,PER,4
CELC_MVLL,hospital,LOC,4
CELC_MVLL,huacachina,LOC,4
CELC_MVLL,huánuco,LOC,4
CELC_MVLL,idiáquez,PER,4
CELC_MVLL,inca,MISC,4
CELC_MVLL,inspector,PER,4
CELC_MVLL,la laguna,LOC,4
CELC_MVLL,letras,MISC,4
CELC_MVLL,literatura,MISC,4
CELC_MVLL,luna park,LOC,4
CELC_MVLL,magdalena,LOC,4
CELC_MVLL,mario vargas llosa,PER,4
CELC_MVLL,mariátegui,PER,4
CELC_MVLL,maría,PER,4
CELC_MVLL,maternidad,LOC,4
CELC_MVLL,medicina,MISC,4
CELC_MVLL,municipal,LOC,4
CELC_MVLL,municipal,MISC,4
CELC_MVLL,palacio,PER,4
CELC_MVLL,plaza bolognesi,LOC,4
CELC_MVLL,plaza dos de mayo,LOC,4
CELC_MVLL,plaza italia,LOC,4
CELC_MVLL,porta,LOC,4
CELC_MVLL,porvenir,LOC,4
CELC_MVLL,puno,LOC,4
CELC_MVLL,quinta,LOC,4
CELC_MVLL,reina de la farándula,MISC,4
CELC_MVLL,rojas,PER,4
CELC_MVLL,rueda chicago,LOC,4
CELC_MVLL,san martín,LOC,4
CELC_MVLL,san miguel,MISC,4
CELC_MVLL,señora hortensia,PER,4
CELC_MVLL,tingo,LOC,4
CELC_MVLL,trinidad,LOC,4
CELC_MVLL,velarde,PER,4
CELC_MVLL,acho,LOC,3
CELC_MVLL,anatolia,PER,3
CELC_MVLL,apra,MISC,3
CELC_MVLL,azángaro,LOC,3
CELC_MVLL,banco,ORG,3
CELC_MVLL,banco de crédito,ORG,3
CELC_MVLL,bar,MISC,3
CELC_MVLL,barrios altos,LOC,3
CELC_MVLL,bertoloto,LOC,3
CELC_MVLL,bola de oro,MISC,3
CELC_MVLL,brasil,LOC,3
CELC_MVLL,cajamarca,ORG,3
CELC_MVLL,calle chiclayo,LOC,3
CELC_MVLL,cayo,LOC,3
CELC_MVLL,celeste,PER,3
CELC_MVLL,chacra colorada,LOC,3
CELC_MVLL,chesterfield,MISC,3
CELC_MVLL,china,LOC,3
CELC_MVLL,china,MISC,3
CELC_MVLL,cigüeña,PER,3
CELC_MVLL,club,LOC,3
CELC_MVLL,cream rica,LOC,3
CELC_MVLL,diagonal,MISC,3
CELC_MVLL,director de gobierno,MISC,3
CELC_MVLL,don atanasio,PER,3
CELC_MVLL,don emilio,PER,3
CELC_MVLL,económicas,MISC,3
CELC_MVLL,el palermo,LOC,3
CELC_MVLL,eliana,PER,3
CELC_MVLL,estadio,LOC,3
CELC_MVLL,estados unidos,LOC,3
CELC_MVLL,federación de san marcos,ORG,3
CELC_MVLL,feria,MISC,3
CELC_MVLL,fracción,MISC,3
CELC_MVLL,fracción universitaria,ORG,3
CELC_MVLL,frontón,ORG,3
CELC_MVLL,general odría,PER,3
CELC_MVLL,herradura,LOC,3
CELC_MVLL,hilario morales,PER,3
CELC_MVLL,historia,MISC,3
CELC_MVLL,hospital militar,LOC,3
CELC_MVLL,huacho,LOC,3
CELC_MVLL,huxley,PER,3
CELC_MVLL,iglesia,ORG,3
CELC_MVLL,ingeniería,MISC,3
CELC_MVLL,investigaciones,MISC,3
CELC_MVLL,jesús maría,PER,3
CELC_MVLL,jirón de la unión,LOC,3
CELC_MVLL,lavalle,PER,3
CELC_MVLL,ley de seguridad interior,MISC,3
CELC_MVLL,li —ber —tad,MISC,3
CELC_MVLL,maclovia,PER,3
CELC_MVLL,marx,PER,3
CELC_MVLL,mendizábal,PER,3
CELC_MVLL,ministro de gobierno,MISC,3
CELC_MVLL,ministros,PER,3
CELC_MVLL,morgue,MISC,3
CELC_MVLL,moscú,LOC,3
CELC_MVLL,municipal,ORG,3
CELC_MVLL,negro negro,LOC,3
CELC_MVLL,nueva york,LOC,3
CELC_MVLL,pacasmayo,LOC,3
CELC_MVLL,padre jerónimo,LOC,3
CELC_MVLL,palacio de justicia,LOC,3
CELC_MVLL,panamericana,MISC,3
CELC_MVLL,panta,PER,3
CELC_MVLL,paqueta,MISC,3
CELC_MVLL,paracas,LOC,3
CELC_MVLL,parada,MISC,3
CELC_MVLL,pasamayo,LOC,3
CELC_MVLL,pepe yáñez,PER,3
CELC_MVLL,perpetuo,PER,3
CELC_MVLL,polla,PER,3
CELC_MVLL,radio nacional,ORG,3
CELC_MVLL,radio reloj,ORG,3
CELC_MVLL,san juan de dios,LOC,3
CELC_MVLL,san marcos,PER,3
CELC_MVLL,santa beatriz,LOC,3
CELC_MVLL,servicio de información,ORG,3
CELC_MVLL,señor,PER,3
CELC_MVLL,señora,PER,3
CELC_MVLL,tacna,LOC,3
CELC_MVLL,terrazas,LOC,3
CELC_MVLL,trabajo,MISC,3
CELC_MVLL,vitarte,LOC,3
CELC_MVLL,viva el apra,MISC,3
CELC_MVLL,viva odría,MISC,3
CELC_MVLL,víctor raúl,PER,3
CELC_MVLL,zavalita,ORG,3
CELC_MVLL,a —re —qui —pa,MISC,2
CELC_MVLL,ada rosa,MISC,2
CELC_MVLL,administración,ORG,2
CELC_MVLL,agricultura,MISC,2
CELC_MVLL,alandro pozo,PER,2
CELC_MVLL,alberto,PER,2
CELC_MVLL,almacenes wong,MISC,2
CELC_MVLL,amalia,LOC,2
CELC_MVLL,amalias,PER,2
CELC_MVLL,apra,PER,2
CELC_MVLL,arenales,LOC,2
CELC_MVLL,argentina,LOC,2
CELC_MVLL,asistencia pública,ORG,2
CELC_MVLL,associated press,ORG,2
CELC_MVLL,avenida bolivia,LOC,2
CELC_MVLL,avenida españa,LOC,2
CELC_MVLL,avenida pardo,LOC,2
CELC_MVLL,azángaro,PER,2
CELC_MVLL,bagua,LOC,2
CELC_MVLL,bajo el puente,LOC,2
CELC_MVLL,benavides,LOC,2
CELC_MVLL,benavides,PER,2
CELC_MVLL,bransa,LOC,2
CELC_MVLL,breña,LOC,2
CELC_MVLL,cabrejitos,PER,2
CELC_MVLL,canciller,PER,2
CELC_MVLL,casa wiese,LOC,2
CELC_MVLL,castellano,MISC,2
CELC_MVLL,celendín,LOC,2
CELC_MVLL,chosica,LOC,2
CELC_MVLL,chota,PER,2
CELC_MVLL,club,ORG,2
CELC_MVLL,club cajamarca,LOC,2
CELC_MVLL,clínica,MISC,2
CELC_MVLL,clínica americana,LOC,2
CELC_MVLL,clínica delgado,LOC,2
CELC_MVLL,coco,PER,2
CELC_MVLL,colegio,ORG,2
CELC_MVLL,colina,LOC,2
CELC_MVLL,coliseo,LOC,2
CELC_MVLL,colombia,LOC,2
CELC_MVLL,comandante en jefe,PER,2
CELC_MVLL,comisarías,MISC,2
CELC_MVLL,comisión de fomento,ORG,2
CELC_MVLL,congreso,ORG,2
CELC_MVLL,costanera,LOC,2
CELC_MVLL,cristina,PER,2
CELC_MVLL,cultura soviética,MISC,2
CELC_MVLL,directorio,ORG,2
CELC_MVLL,división de homicidios,MISC,2
CELC_MVLL,doctor alcibíades,PER,2
CELC_MVLL,doctor arbeláez,PER,2
CELC_MVLL,don melquíades,PER,2
CELC_MVLL,ecuador,LOC,2
CELC_MVLL,educación,MISC,2
CELC_MVLL,el comercio,MISC,2
CELC_MVLL,el pingüino,LOC,2
CELC_MVLL,el rayo de la montaña,ORG,2
CELC_MVLL,embajada de colombia,ORG,2
CELC_MVLL,embassy,LOC,2
CELC_MVLL,engels,PER,2
CELC_MVLL,escuela naval,ORG,2
CELC_MVLL,espina,LOC,2
CELC_MVLL,espinoza,PER,2
CELC_MVLL,expresos,MISC,2
CELC_MVLL,facultad,MISC,2
CELC_MVLL,familia bermúdez,PER,2
CELC_MVLL,faucett,PER,2
CELC_MVLL,federación universitaria,ORG,2
CELC_MVLL,forcito,MISC,2
CELC_MVLL,ford,MISC,2
CELC_MVLL,francia,LOC,2
CELC_MVLL,francisco pizarro,LOC,2
CELC_MVLL,franco,PER,2
CELC_MVLL,general garzón,LOC,2
CELC_MVLL,habana,LOC,2
CELC_MVLL,haití,LOC,2
CELC_MVLL,himno nacional,MISC,2
CELC_MVLL,homicidios,MISC,2
CELC_MVLL,hospital,MISC,2
CELC_MVLL,hospital de policía,LOC,2
CELC_MVLL,hospital san josé,LOC,2
CELC_MVLL,hotel mogollón,LOC,2
CELC_MVLL,huancayo,LOC,2
CELC_MVLL,iglesia,LOC,2
CELC_MVLL,institutos armados,ORG,2
CELC_MVLL,ivonne,LOC,2
CELC_MVLL,jesús,PER,2
CELC_MVLL,josé pardo,ORG,2
CELC_MVLL,juliaca,LOC,2
CELC_MVLL,jurado electoral,ORG,2
CELC_MVLL,la herradura,LOC,2
CELC_MVLL,la maison de santé,MISC,2
CELC_MVLL,la noche quedó atrás,MISC,2
CELC_MVLL,la teté,PER,2
CELC_MVLL,la tribuna,MISC,2
CELC_MVLL,lanusa,PER,2
CELC_MVLL,le —ga —li —dad,MISC,2
CELC_MVLL,lechín,PER,2
CELC_MVLL,los huérfanos,LOC,2
CELC_MVLL,los misterios de lesbos,MISC,2
CELC_MVLL,lópez,PER,2
CELC_MVLL,lópez landa,PER,2
CELC_MVLL,madre,MISC,2
CELC_MVLL,magdalena vieja,LOC,2
CELC_MVLL,maría antonieta pons,PER,2
CELC_MVLL,maury,LOC,2
CELC_MVLL,mayor paredes,PER,2
CELC_MVLL,mendieta,PER,2
CELC_MVLL,mi patria,LOC,2
CELC_MVLL,ministro de fomento,PER,2
CELC_MVLL,miraflores,PER,2
CELC_MVLL,miss perú,MISC,2
CELC_MVLL,molina,LOC,2
CELC_MVLL,montecarlo,LOC,2
CELC_MVLL,moquegua,LOC,2
CELC_MVLL,morgue,LOC,2
CELC_MVLL,negro-negro,LOC,2
CELC_MVLL,norte,LOC,2
CELC_MVLL,obando,PER,2
CELC_MVLL,olave,LOC,2
CELC_MVLL,olave,MISC,2
CELC_MVLL,olave,PER,2
CELC_MVLL,padre,PER,2
CELC_MVLL,pantoja,PER,2
CELC_MVLL,parlamento,ORG,2
CELC_MVLL,parque de la exposición,LOC,2
CELC_MVLL,parque necochea,LOC,2
CELC_MVLL,parís,LOC,2
CELC_MVLL,paseo de la república,LOC,2
CELC_MVLL,pasteurina,MISC,2
CELC_MVLL,pedagogía,MISC,2
CELC_MVLL,pekín,LOC,2
CELC_MVLL,penitenciaría,MISC,2
CELC_MVLL,perla,LOC,2
CELC_MVLL,popeye arévalo,PER,2
CELC_MVLL,prefectura,MISC,2
CELC_MVLL,presidencia,ORG,2
CELC_MVLL,presidencia del senado,ORG,2
CELC_MVLL,promoción,MISC,2
CELC_MVLL,pucallpa,ORG,2
CELC_MVLL,pulga heredia,PER,2
CELC_MVLL,punta,LOC,2
CELC_MVLL,quebrada,LOC,2
CELC_MVLL,quijano,PER,2
CELC_MVLL,quinta de los duendes,LOC,2
CELC_MVLL,quispe,PER,2
CELC_MVLL,qué,ORG,2
CELC_MVLL,regatas,MISC,2
CELC_MVLL,remigio,PER,2
CELC_MVLL,república,LOC,2
CELC_MVLL,restaurador,ORG,2
CELC_MVLL,roma,LOC,2
CELC_MVLL,rueda,MISC,2
CELC_MVLL,salud,MISC,2
